location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2860223,"GK1 (Oberoi Terrace)","pm1",92.893750281561,"µg/m³","2025-11-01T01:00:00Z","2025-11-01T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",101.2083332425072,"µg/m³","2025-11-01T02:00:00Z","2025-11-01T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",114.60714240301223,"µg/m³","2025-11-01T03:00:00Z","2025-11-01T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",136.54687526490957,"µg/m³","2025-11-01T04:00:00Z","2025-11-01T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",170.9583329700288,"µg/m³","2025-11-01T05:00:00Z","2025-11-01T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",157.36860079992385,"µg/m³","2025-11-01T06:00:00Z","2025-11-01T11:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",123.97619029453824,"µg/m³","2025-11-01T07:00:00Z","2025-11-01T12:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",130.77306495394026,"µg/m³","2025-11-01T08:00:00Z","2025-11-01T13:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",140.863392489297,"µg/m³","2025-11-01T09:00:00Z","2025-11-01T14:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",142.91041585377283,"µg/m³","2025-11-01T10:00:00Z","2025-11-01T15:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",145.7821428208124,"µg/m³","2025-11-01T11:00:00Z","2025-11-01T16:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",154.0690480186826,"µg/m³","2025-11-01T12:00:00Z","2025-11-01T17:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",159.544047832489,"µg/m³","2025-11-01T13:00:00Z","2025-11-01T18:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",172.73933465897093,"µg/m³","2025-11-01T14:00:00Z","2025-11-01T19:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",179.00188547467428,"µg/m³","2025-11-01T15:00:00Z","2025-11-01T20:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",173.6940482003348,"µg/m³","2025-11-01T16:00:00Z","2025-11-01T21:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",162.2083338782901,"µg/m³","2025-11-01T17:00:00Z","2025-11-01T22:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",130.30416644944083,"µg/m³","2025-11-01T18:00:00Z","2025-11-01T23:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",111.39831331419566,"µg/m³","2025-11-01T19:00:00Z","2025-11-02T00:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",115.78363088955955,"µg/m³","2025-11-01T20:00:00Z","2025-11-02T01:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",114.22023882184709,"µg/m³","2025-11-01T21:00:00Z","2025-11-02T02:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",119.02514840686132,"µg/m³","2025-11-01T22:00:00Z","2025-11-02T03:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",133.8958329473223,"µg/m³","2025-11-01T23:00:00Z","2025-11-02T04:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",148.7939982489934,"µg/m³","2025-11-02T00:00:00Z","2025-11-02T05:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",153.68288664590747,"µg/m³","2025-11-02T01:00:00Z","2025-11-02T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",157.25927503525264,"µg/m³","2025-11-02T02:00:00Z","2025-11-02T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",162.42309509913125,"µg/m³","2025-11-02T03:00:00Z","2025-11-02T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",167.68303588080028,"µg/m³","2025-11-02T04:00:00Z","2025-11-02T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",174.2158232340737,"µg/m³","2025-11-02T05:00:00Z","2025-11-02T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",153.1678570338658,"µg/m³","2025-11-02T06:00:00Z","2025-11-02T11:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",124.39727231434411,"µg/m³","2025-11-02T07:00:00Z","2025-11-02T12:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",92.62467511082109,"µg/m³","2025-11-02T08:00:00Z","2025-11-02T13:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",69.97083307447888,"µg/m³","2025-11-02T09:00:00Z","2025-11-02T14:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",59.232142720903674,"µg/m³","2025-11-02T10:00:00Z","2025-11-02T15:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",63.470982358569195,"µg/m³","2025-11-02T11:00:00Z","2025-11-02T16:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",71.32976189113799,"µg/m³","2025-11-02T12:00:00Z","2025-11-02T17:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",80.1745538938613,"µg/m³","2025-11-02T13:00:00Z","2025-11-02T18:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",86.5616074062529,"µg/m³","2025-11-02T14:00:00Z","2025-11-02T19:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",95.34627984818958,"µg/m³","2025-11-02T15:00:00Z","2025-11-02T20:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",96.89285747210185,"µg/m³","2025-11-02T16:00:00Z","2025-11-02T21:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",96.43318462371826,"µg/m³","2025-11-02T17:00:00Z","2025-11-02T22:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",92.252381279355,"µg/m³","2025-11-02T18:00:00Z","2025-11-02T23:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",88.55937455949329,"µg/m³","2025-11-02T19:00:00Z","2025-11-03T00:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",86.56175619079953,"µg/m³","2025-11-02T20:00:00Z","2025-11-03T01:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",87.91264873459225,"µg/m³","2025-11-02T21:00:00Z","2025-11-03T02:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",93.57305210906189,"µg/m³","2025-11-02T22:00:00Z","2025-11-03T03:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",96.42608233860561,"µg/m³","2025-11-02T23:00:00Z","2025-11-03T04:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",101.70119039217631,"µg/m³","2025-11-03T00:00:00Z","2025-11-03T05:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",101.63735187621343,"µg/m³","2025-11-03T01:00:00Z","2025-11-03T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",101.68464268523377,"µg/m³","2025-11-03T02:00:00Z","2025-11-03T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",97.09553526696705,"µg/m³","2025-11-03T03:00:00Z","2025-11-03T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",95.5318454674312,"µg/m³","2025-11-03T04:00:00Z","2025-11-03T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",96.1919643538339,"µg/m³","2025-11-03T05:00:00Z","2025-11-03T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",118.7098215080443,"µg/m³","2025-11-03T06:00:00Z","2025-11-03T11:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",123.92023829051429,"µg/m³","2025-11-03T07:00:00Z","2025-11-03T12:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",88.35487047418373,"µg/m³","2025-11-03T08:00:00Z","2025-11-03T13:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",59.409226423218136,"µg/m³","2025-11-03T09:00:00Z","2025-11-03T14:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",47.743750049954365,"µg/m³","2025-11-03T10:00:00Z","2025-11-03T15:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",39.393749997729344,"µg/m³","2025-11-03T11:00:00Z","2025-11-03T16:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",43.89747036071051,"µg/m³","2025-11-03T12:00:00Z","2025-11-03T17:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",49.977083268619715,"µg/m³","2025-11-03T13:00:00Z","2025-11-03T18:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",59.1130953005382,"µg/m³","2025-11-03T14:00:00Z","2025-11-03T19:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",72.3483633767991,"µg/m³","2025-11-03T15:00:00Z","2025-11-03T20:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",87.11190474601018,"µg/m³","2025-11-03T16:00:00Z","2025-11-03T21:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",100.24122029259091,"µg/m³","2025-11-03T17:00:00Z","2025-11-03T22:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",99.30729200726462,"µg/m³","2025-11-03T18:00:00Z","2025-11-03T23:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",86.0175599711282,"µg/m³","2025-11-03T19:00:00Z","2025-11-04T00:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",79.83392827851432,"µg/m³","2025-11-03T20:00:00Z","2025-11-04T01:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",85.57574377741132,"µg/m³","2025-11-03T21:00:00Z","2025-11-04T02:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",85.86934494972229,"µg/m³","2025-11-03T22:00:00Z","2025-11-04T03:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",71.9938989366804,"µg/m³","2025-11-03T23:00:00Z","2025-11-04T04:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",82.71056522641862,"µg/m³","2025-11-04T00:00:00Z","2025-11-04T05:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",112.20431612786793,"µg/m³","2025-11-04T01:00:00Z","2025-11-04T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",134.9255949883234,"µg/m³","2025-11-04T02:00:00Z","2025-11-04T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",146.20996942974273,"µg/m³","2025-11-04T03:00:00Z","2025-11-04T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",136.44598236538113,"µg/m³","2025-11-04T04:00:00Z","2025-11-04T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",86.62425606591363,"µg/m³","2025-11-04T05:00:00Z","2025-11-04T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",117.68110103834243,"µg/m³","2025-11-04T06:00:00Z","2025-11-04T11:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",71.30699387618473,"µg/m³","2025-11-04T07:00:00Z","2025-11-04T12:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",55.07142862251826,"µg/m³","2025-11-04T08:00:00Z","2025-11-04T13:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",47.2604167064031,"µg/m³","2025-11-04T09:00:00Z","2025-11-04T14:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",39.43735125518981,"µg/m³","2025-11-04T10:00:00Z","2025-11-04T15:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",33.19588270452288,"µg/m³","2025-11-04T11:00:00Z","2025-11-04T16:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",34.06256612141927,"µg/m³","2025-11-04T12:00:00Z","2025-11-04T17:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",43.54360128016699,"µg/m³","2025-11-04T13:00:00Z","2025-11-04T18:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",61.81160692373911,"µg/m³","2025-11-04T14:00:00Z","2025-11-04T19:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",84.76949422700065,"µg/m³","2025-11-04T15:00:00Z","2025-11-04T20:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",109.90922616776966,"µg/m³","2025-11-04T16:00:00Z","2025-11-04T21:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",125.5540183158148,"µg/m³","2025-11-04T17:00:00Z","2025-11-04T22:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",83.12008923575992,"µg/m³","2025-11-04T18:00:00Z","2025-11-04T23:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",67.29538723400661,"µg/m³","2025-11-04T19:00:00Z","2025-11-05T00:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",79.80982153188613,"µg/m³","2025-11-04T20:00:00Z","2025-11-05T01:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",56.13616065751939,"µg/m³","2025-11-04T21:00:00Z","2025-11-05T02:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",69.8092257635934,"µg/m³","2025-11-04T22:00:00Z","2025-11-05T03:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",106.08125008855546,"µg/m³","2025-11-04T23:00:00Z","2025-11-05T04:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",111.79181524685451,"µg/m³","2025-11-05T00:00:00Z","2025-11-05T05:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",114.61369077364601,"µg/m³","2025-11-05T01:00:00Z","2025-11-05T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",111.45863078889393,"µg/m³","2025-11-05T02:00:00Z","2025-11-05T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",113.20982138315834,"µg/m³","2025-11-05T03:00:00Z","2025-11-05T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",80.12678568703787,"µg/m³","2025-11-05T04:00:00Z","2025-11-05T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",64.6577923700407,"µg/m³","2025-11-05T05:00:00Z","2025-11-05T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",64.81479166916438,"µg/m³","2025-11-05T06:00:00Z","2025-11-05T11:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",43.618005883126024,"µg/m³","2025-11-05T08:00:00Z","2025-11-05T13:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",38.17619047278449,"µg/m³","2025-11-05T09:00:00Z","2025-11-05T14:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",38.115773882184705,"µg/m³","2025-11-05T10:00:00Z","2025-11-05T15:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",35.82901779242925,"µg/m³","2025-11-05T11:00:00Z","2025-11-05T16:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",36.76607139337631,"µg/m³","2025-11-05T12:00:00Z","2025-11-05T17:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",41.88214282194773,"µg/m³","2025-11-05T13:00:00Z","2025-11-05T18:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",55.03482130595615,"µg/m³","2025-11-05T14:00:00Z","2025-11-05T19:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",75.83511925878979,"µg/m³","2025-11-05T15:00:00Z","2025-11-05T20:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",117.57499972979228,"µg/m³","2025-11-05T16:00:00Z","2025-11-05T21:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",147.60506057739255,"µg/m³","2025-11-05T17:00:00Z","2025-11-05T22:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",167.92470268976123,"µg/m³","2025-11-05T18:00:00Z","2025-11-05T23:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",223.5998517445156,"µg/m³","2025-11-05T19:00:00Z","2025-11-06T00:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",202.40982173738027,"µg/m³","2025-11-05T20:00:00Z","2025-11-06T01:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",178.15773784546627,"µg/m³","2025-11-05T21:00:00Z","2025-11-06T02:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",174.29598240625288,"µg/m³","2025-11-05T22:00:00Z","2025-11-06T03:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",175.5686018353417,"µg/m³","2025-11-05T23:00:00Z","2025-11-06T04:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",207.7842258952913,"µg/m³","2025-11-06T00:00:00Z","2025-11-06T05:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",225.38839215324037,"µg/m³","2025-11-06T01:00:00Z","2025-11-06T06:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",235.86964239392958,"µg/m³","2025-11-06T02:00:00Z","2025-11-06T07:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",235.79553529194422,"µg/m³","2025-11-06T03:00:00Z","2025-11-06T08:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",218.08288599195933,"µg/m³","2025-11-06T04:00:00Z","2025-11-06T09:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
2860223,"GK1 (Oberoi Terrace)","pm1",168.29747063773019,"µg/m³","2025-11-06T05:00:00Z","2025-11-06T10:30:00+05:30","Asia/Kolkata",28.5500047,77.2431058,,,,"Unknown Person","AirGradient"
